<DATE>    	 <TIME>  	 <OPEN>	 <HIGH>	 <LOW> 	 <CLOSE>	 <TICKVOL>	 <VOL>	 <SPREAD>
2023.08.24	 20:00:00	 1854.2	 1856.5	 1852.5	  1855.6	      3775	     0	       10
2023.08.24	 21:00:00	 1855.5	 1857.9	 1848.6	  1849.3	      4292	     0	       10
2023.08.24	 22:00:00	 1849.5	 1850.7	 1847.2	  1850.2	      1475	     0	       10
2023.08.25	 01:00:00	 1852.1	 1852.4	 1850.1	  1851.4	       812	     0	       10
2023.08.25	 02:00:00	 1851.5	 1854.0	 1851.0	  1853.6	      1199	     0	       10
2023.08.25	 03:00:00	 1853.7	 1854.1	 1850.9	  1852.4	      1558	     0	       10
2023.08.25	 04:00:00	 1852.3	 1852.7	 1850.6	  1851.4	      1146	     0	       10
2023.08.25	 05:00:00	 1851.5	 1852.2	 1850.7	  1851.6	       856	     0	       10
2023.08.25	 06:00:00	 1851.7	 1852.1	 1850.9	  1850.9	       433	     0	       10
2023.08.25	 07:00:00	 1851.0	 1853.2	 1849.5	  1852.9	      1047	     0	       10
2023.08.25	 08:00:00	 1853.2	 1853.6	 1849.8	  1850.8	      1525	     0	       10
2023.08.25	 09:00:00	 1850.9	 1856.6	 1850.8	  1854.9	      2307	     0	       10
2023.08.25	 10:00:00	 1855.0	 1858.0	 1854.9	  1857.7	      1747	     0	       10
2023.08.25	 11:00:00	 1857.8	 1858.0	 1854.2	  1854.8	      1673	     0	       10
2023.08.25	 12:00:00	 1854.9	 1860.2	 1854.8	  1859.4	      1234	     0	       10
2023.08.25	 13:00:00	 1859.2	 1860.5	 1858.1	  1859.7	      1173	     0	       10
2023.08.25	 14:00:00	 1859.8	 1862.6	 1859.4	  1860.4	      1363	     0	       10
2023.08.25	 15:00:00	 1860.3	 1865.5	 1852.2	  1854.2	      4764	     0	       10
2023.08.25	 16:00:00	 1854.1	 1864.3	 1833.6	  1833.8	      9857	     0	       10
2023.08.25	 17:00:00	 1833.9	 1851.0	 1832.4	  1844.5	      6679	     0	       10
2023.08.25	 18:00:00	 1844.4	 1856.2	 1843.9	  1854.6	      4954	     0	       10
2023.08.25	 19:00:00	 1854.5	 1856.1	 1848.4	  1854.0	      4227	     0	       10
2023.08.25	 20:00:00	 1853.9	 1864.6	 1853.7	  1863.9	      4214	     0	       10
2023.08.25	 21:00:00	 1864.0	 1866.8	 1854.9	  1856.6	      4488	     0	       10
2023.08.25	 22:00:00	 1856.8	 1857.9	 1854.5	  1855.0	       701	     0	       10
2023.08.28	 01:00:00	 1858.7	 1859.7	 1858.0	  1859.2	       444	     0	       10
2023.08.28	 02:00:00	 1859.3	 1859.3	 1856.7	  1857.2	       879	     0	       10
2023.08.28	 03:00:00	 1857.3	 1860.1	 1857.3	  1858.7	      1404	     0	       10
2023.08.28	 04:00:00	 1858.8	 1860.0	 1857.9	  1859.6	       857	     0	       10
2023.08.28	 05:00:00	 1859.7	 1859.7	 1857.4	  1857.5	       690	     0	       10
2023.08.28	 06:00:00	 1857.6	 1858.1	 1857.3	  1857.9	       437	     0	       10
2023.08.28	 07:00:00	 1857.8	 1861.1	 1857.2	  1861.0	       722	     0	       10
2023.08.28	 08:00:00	 1861.1	 1862.1	 1859.9	  1860.7	       802	     0	       10
2023.08.28	 09:00:00	 1860.9	 1861.7	 1857.5	  1858.6	      1225	     0	       10
2023.08.28	 10:00:00	 1858.4	 1860.5	 1857.4	  1857.7	       933	     0	       10
2023.08.28	 11:00:00	 1857.6	 1859.8	 1855.7	  1859.6	       792	     0	       10
2023.08.28	 12:00:00	 1859.5	 1859.7	 1856.9	  1859.0	       759	     0	       10
2023.08.28	 13:00:00	 1858.9	 1861.0	 1858.7	  1860.9	       884	     0	       10
2023.08.28	 14:00:00	 1861.0	 1866.7	 1860.7	  1865.9	      1193	     0	       10
2023.08.28	 15:00:00	 1866.0	 1882.5	 1864.5	  1882.4	      5505	     0	       10
2023.08.28	 16:00:00	 1882.5	 1884.1	 1874.7	  1879.0	      5640	     0	       10
2023.08.28	 17:00:00	 1878.9	 1879.0	 1871.4	  1874.1	      4033	     0	       10
2023.08.28	 18:00:00	 1874.0	 1877.4	 1871.2	  1877.2	      3007	     0	       10
2023.08.28	 19:00:00	 1877.1	 1879.1	 1868.7	  1869.9	      3183	     0	       10
2023.08.28	 20:00:00	 1869.6	 1873.1	 1868.4	  1872.6	      3228	     0	       10
2023.08.28	 21:00:00	 1872.7	 1876.7	 1869.5	  1872.7	      3254	     0	       10
2023.08.28	 22:00:00	 1872.6	 1874.4	 1872.5	  1874.2	       705	     0	       10
2023.08.29	 01:00:00	 1874.8	 1875.0	 1873.2	  1873.2	       240	     0	       10
2023.08.29	 02:00:00	 1873.3	 1873.9	 1871.6	  1873.5	       755	     0	       10
2023.08.29	 03:00:00	 1873.6	 1874.7	 1871.7	  1872.0	      1232	     0	       10
2023.08.29	 04:00:00	 1871.9	 1873.7	 1871.8	  1873.7	       854	     0	       10
2023.08.29	 05:00:00	 1873.6	 1874.5	 1873.1	  1874.0	       496	     0	       10
2023.08.29	 06:00:00	 1874.1	 1874.5	 1873.4	  1873.6	       302	     0	       10
2023.08.29	 07:00:00	 1873.7	 1875.6	 1873.5	  1875.6	       683	     0	       10
2023.08.29	 08:00:00	 1875.7	 1876.8	 1873.9	  1874.2	       762	     0	       10
2023.08.29	 09:00:00	 1874.3	 1878.7	 1870.2	  1870.6	      1704	     0	       10
2023.08.29	 10:00:00	 1870.5	 1874.3	 1870.1	  1870.2	      1564	     0	       10
2023.08.29	 11:00:00	 1870.3	 1876.0	 1869.7	  1875.6	      1431	     0	       10
2023.08.29	 12:00:00	 1875.7	 1876.4	 1871.0	  1871.2	      1166	     0	       10
2023.08.29	 13:00:00	 1871.1	 1872.6	 1868.2	  1868.6	      1248	     0	       10
2023.08.29	 14:00:00	 1868.5	 1871.3	 1867.5	  1869.5	      1431	     0	       10
2023.08.29	 15:00:00	 1869.4	 1875.7	 1861.7	  1874.2	      5407	     0	       10
2023.08.29	 16:00:00	 1874.3	 1888.0	 1874.3	  1885.7	      6610	     0	       10
2023.08.29	 17:00:00	 1885.8	 1895.6	 1885.5	  1894.6	      3295	     0	       10
2023.08.29	 18:00:00	 1894.5	 1897.2	 1893.6	  1896.6	      2565	     0	       10
2023.08.29	 19:00:00	 1896.7	 1900.2	 1895.9	  1899.0	      2014	     0	       10
2023.08.29	 20:00:00	 1899.2	 1900.0	 1897.0	  1898.0	      2129	     0	       10
2023.08.29	 21:00:00	 1897.9	 1898.9	 1895.5	  1898.1	      2720	     0	       10
2023.08.29	 22:00:00	 1898.0	 1899.4	 1897.7	  1898.4	       680	     0	       10
2023.08.30	 01:00:00	 1899.1	 1899.2	 1898.0	  1898.3	       316	     0	       10
2023.08.30	 02:00:00	 1898.4	 1899.7	 1898.1	  1899.2	       745	     0	       10
2023.08.30	 03:00:00	 1899.3	 1900.3	 1898.7	  1900.1	      1190	     0	       10
2023.08.30	 04:00:00	 1900.2	 1901.7	 1900.0	  1900.0	       998	     0	       10
2023.08.30	 05:00:00	 1900.1	 1900.7	 1900.0	  1900.6	       522	     0	       10
2023.08.30	 06:00:00	 1900.5	 1901.0	 1899.5	  1899.6	       423	     0	       10
2023.08.30	 07:00:00	 1899.5	 1900.6	 1897.9	  1898.6	       775	     0	       10
2023.08.30	 08:00:00	 1898.4	 1898.5	 1895.6	  1896.0	       827	     0	       10
2023.08.30	 09:00:00	 1896.1	 1899.4	 1893.0	  1899.1	      1836	     0	       10
2023.08.30	 10:00:00	 1899.2	 1899.7	 1893.5	  1893.7	      1380	     0	       10
2023.08.30	 11:00:00	 1893.8	 1894.5	 1891.9	  1893.2	      1184	     0	       10
2023.08.30	 12:00:00	 1893.1	 1896.7	 1893.0	  1896.1	       774	     0	       10
2023.08.30	 13:00:00	 1895.9	 1896.4	 1892.9	  1893.0	       914	     0	       10
2023.08.30	 14:00:00	 1892.9	 1897.6	 1891.8	  1894.5	      2635	     0	       10
2023.08.30	 15:00:00	 1894.2	 1905.2	 1889.2	  1904.6	      5588	     0	       10
2023.08.30	 16:00:00	 1904.7	 1908.3	 1894.6	  1906.4	      5369	     0	       10
2023.08.30	 17:00:00	 1906.5	 1910.3	 1904.1	  1909.2	      3348	     0	       10
2023.08.30	 18:00:00	 1909.1	 1912.3	 1907.2	  1909.0	      2125	     0	       10
2023.08.30	 19:00:00	 1908.9	 1909.5	 1904.7	  1906.3	      2415	     0	       10
2023.08.30	 20:00:00	 1906.4	 1908.1	 1903.6	  1908.0	      2835	     0	       10
2023.08.30	 21:00:00	 1908.1	 1908.6	 1904.1	  1906.3	      2634	     0	       10
2023.08.30	 22:00:00	 1906.0	 1908.7	 1905.9	  1908.5	       692	     0	       10
2023.08.31	 01:00:00	 1907.2	 1907.3	 1906.7	  1907.2	       134	     0	       10
2023.08.31	 02:00:00	 1907.3	 1909.0	 1907.1	  1907.9	       418	     0	       10
2023.08.31	 03:00:00	 1908.0	 1909.4	 1907.8	  1908.7	       705	     0	       10
2023.08.31	 04:00:00	 1908.8	 1910.5	 1908.2	  1908.4	       668	     0	       10
2023.08.31	 05:00:00	 1908.5	 1909.0	 1907.8	  1908.5	       541	     0	       10
2023.08.31	 06:00:00	 1908.4	 1909.5	 1908.4	  1908.7	       265	     0	       10
2023.08.31	 07:00:00	 1908.6	 1908.9	 1907.1	  1908.4	       608	     0	       10
2023.08.31	 08:00:00	 1908.3	 1908.7	 1906.3	  1906.6	       696	     0	       10
2023.08.31	 09:00:00	 1906.5	 1910.5	 1905.9	  1910.0	      1596	     0	       10
2023.08.31	 10:00:00	 1909.9	 1910.2	 1907.5	  1909.0	       909	     0	       10
2023.08.31	 11:00:00	 1909.2	 1909.4	 1904.9	  1906.1	      1322	     0	       10
2023.08.31	 12:00:00	 1906.2	 1909.0	 1906.2	  1908.6	       852	     0	       10
2023.08.31	 13:00:00	 1908.5	 1912.6	 1906.2	  1911.7	      1190	     0	       10
2023.08.31	 14:00:00	 1911.8	 1914.7	 1909.5	  1910.7	      2098	     0	       10
2023.08.31	 15:00:00	 1910.6	 1915.8	 1905.6	  1915.6	      4888	     0	       10
2023.08.31	 16:00:00	 1915.7	 1917.8	 1911.1	  1914.7	      4674	     0	       10
2023.08.31	 17:00:00	 1914.6	 1916.2	 1910.0	  1911.3	      3499	     0	       10
2023.08.31	 18:00:00	 1911.4	 1912.4	 1901.8	  1904.7	      2850	     0	       10
2023.08.31	 19:00:00	 1904.6	 1908.9	 1903.0	  1906.0	      2076	     0	       10
2023.08.31	 20:00:00	 1905.9	 1907.3	 1900.8	  1901.6	      2022	     0	       10
2023.08.31	 21:00:00	 1901.7	 1906.5	 1900.2	  1900.2	      2795	     0	       10
2023.08.31	 22:00:00	 1900.3	 1903.4	 1900.0	  1902.9	       909	     0	       10
2023.09.01	 01:00:00	 1902.6	 1904.1	 1902.4	  1904.0	       302	     0	       10
2023.09.01	 02:00:00	 1904.1	 1905.7	 1903.6	  1905.0	       722	     0	       10
2023.09.01	 03:00:00	 1904.9	 1906.0	 1904.4	  1905.6	       758	     0	       10
2023.09.01	 04:00:00	 1905.7	 1906.2	 1905.0	  1905.2	       594	     0	       10
2023.09.01	 05:00:00	 1905.1	 1906.1	 1905.0	  1906.0	       451	     0	       10
2023.09.01	 06:00:00	 1906.1	 1907.2	 1906.0	  1906.9	       305	     0	       10
2023.09.01	 07:00:00	 1906.8	 1907.1	 1905.8	  1906.2	       483	     0	       10
2023.09.01	 08:00:00	 1906.1	 1906.5	 1902.9	  1905.4	       804	     0	       10
2023.09.01	 09:00:00	 1905.3	 1909.9	 1904.1	  1909.5	      1843	     0	       10
2023.09.01	 10:00:00	 1909.4	 1909.8	 1908.1	  1909.4	      1321	     0	       10
2023.09.01	 11:00:00	 1909.3	 1910.9	 1909.2	  1909.2	      1065	     0	       10
2023.09.01	 12:00:00	 1909.3	 1912.3	 1907.6	  1911.0	       990	     0	       10
2023.09.01	 13:00:00	 1910.9	 1912.3	 1909.8	  1910.1	      1142	     0	       10
2023.09.01	 14:00:00	 1909.9	 1919.5	 1909.2	  1916.1	      3353	     0	       10
2023.09.01	 15:00:00	 1916.2	 1933.4	 1913.2	  1919.9	      7294	     0	       10
2023.09.01	 16:00:00	 1919.3	 1931.9	 1913.4	  1926.0	      7677	     0	       10
2023.09.01	 17:00:00	 1925.9	 1928.4	 1919.3	  1921.0	      4419	     0	       10
2023.09.01	 18:00:00	 1920.9	 1926.9	 1919.7	  1925.5	      2992	     0	       10
2023.09.01	 19:00:00	 1925.4	 1926.1	 1923.1	  1925.7	      2439	     0	       10
2023.09.01	 20:00:00	 1925.8	 1926.5	 1920.5	  1922.4	      2299	     0	       10
2023.09.01	 21:00:00	 1922.5	 1923.9	 1920.9	  1922.7	      2623	     0	       10
2023.09.01	 22:00:00	 1923.0	 1923.4	 1921.2	  1922.0	       506	     0	       10
2023.09.04	 01:00:00	 1920.3	 1920.4	 1919.3	  1920.1	       313	     0	       10
